formula,class,source,mp_id,e_above_hull,formation_e,is_stable,confidence,n_atoms_cell,sg,elements,ang_mom,predicted_phase,cif_filename
SrReO3,perovskite,materials_project,mp-1187226,0.126408216933336,-2.3999262475,False,high,5,Pm-3m,O;Re;Sr,"{""O"": ""p"", ""Re"": ""d"", ""Sr"": ""s""}",,
SrReN3,perovskite,materials_project,mp-989623,0.0,-0.726170780000001,True,high,20,C2/c,N;Re;Sr,"{""N"": ""p"", ""Re"": ""d"", ""Sr"": ""s""}",,
SrOsO3,perovskite,materials_project,mp-1105153,0.06107738531818001,-2.1022043495,False,high,20,Pnma,O;Os;Sr,"{""O"": ""p"", ""Os"": ""d"", ""Sr"": ""s""}",,
SrIrO3,perovskite,materials_project,mp-1193907,0.003468296333333,-2.030413166666667,False,high,30,C2,Ir;O;Sr,"{""Ir"": ""d"", ""O"": ""p"", ""Sr"": ""s""}",,
SrPtO3,perovskite,materials_project,mp-1187202,0.159764869749999,-1.700283456999999,False,high,5,Pm-3m,O;Pt;Sr,"{""O"": ""p"", ""Pt"": ""d"", ""Sr"": ""s""}",,
BaScO3,perovskite,materials_project,mp-1183289,0.026701069166656002,-3.207111031999999,False,high,5,Pm-3m,Ba;O;Sc,"{""Ba"": ""s"", ""O"": ""p"", ""Sc"": ""d""}",,
BaTiO3,perovskite,materials_project,mp-5020,4.098999996848818e-05,-3.492236987666666,False,high,5,R3m,Ba;O;Ti,"{""Ba"": ""s"", ""O"": ""p"", ""Ti"": ""d""}",,
BaVO3,perovskite,materials_project,mp-19150,0.075138658999977,-2.830250003000001,False,high,25,P-3m1,Ba;O;V,"{""Ba"": ""s"", ""O"": ""p"", ""V"": ""d""}",,
BaCrO3,perovskite,materials_project,mp-557081,0.081652054339287,-2.538649073285715,False,high,70,P6_3/mmc,Ba;Cr;O,"{""Ba"": ""s"", ""Cr"": ""d"", ""O"": ""p""}",,
BaMnO3,perovskite,materials_project,mp-675227,0.001781733466666,-2.488163140786207,False,high,25,R-3m,Ba;Mn;O,"{""Ba"": ""s"", ""Mn"": ""d"", ""O"": ""p""}",,
BaFeO3,perovskite,materials_project,mp-19035,0.048024622666666,-2.102256507666665,False,high,5,Pm-3m,Ba;Fe;O,"{""Ba"": ""s"", ""Fe"": ""d"", ""O"": ""p""}",,
BaNiO3,perovskite,materials_project,mp-19241,8.089700000013522e-05,-1.8199415760000002,False,high,10,P6_3mc,Ba;Ni;O,"{""Ba"": ""s"", ""Ni"": ""d"", ""O"": ""p""}",,
BaCuO3,perovskite,materials_project,mp-1076800,0.08273291958333401,-1.663166091,False,high,5,Pm-3m,Ba;Cu;O,"{""Ba"": ""s"", ""Cu"": ""d"", ""O"": ""p""}",,
BaZnO3,perovskite,materials_project,mp-1183405,0.17429412799999602,-1.844181115,False,high,5,Pm-3m,Ba;O;Zn,"{""Ba"": ""s"", ""O"": ""p"", ""Zn"": ""d""}",,
BaZrO3,perovskite,materials_project,mp-3834,7.172199999949669e-05,-3.639168969000001,False,high,5,Pm-3m,Ba;O;Zr,"{""Ba"": ""s"", ""O"": ""p"", ""Zr"": ""d""}",,
BaNbO3,perovskite,materials_project,mp-3020,0.0,-3.178754561000029,True,high,5,Pm-3m,Ba;Nb;O,"{""Ba"": ""s"", ""Nb"": ""d"", ""O"": ""p""}",,
BaMoO3,perovskite,materials_project,mp-19322,0.0,-2.5167960949999992,True,high,5,Pm-3m,Ba;Mo;O,"{""Ba"": ""s"", ""Mo"": ""d"", ""O"": ""p""}",,
BaRuO3,perovskite,materials_project,mp-5773,0.0019360621666670002,-2.188219010333334,False,high,15,C2/m,Ba;O;Ru,"{""Ba"": ""s"", ""O"": ""p"", ""Ru"": ""d""}",,
BaRhO3,perovskite,materials_project,mp-7685,0.015493725796298001,-1.997272270499999,False,high,20,P6_3/mmc,Ba;O;Rh,"{""Ba"": ""s"", ""O"": ""p"", ""Rh"": ""d""}",,
BaPdO3,perovskite,materials_project,mp-1178510,0.028700658499995,-1.685291061,False,high,5,Pm-3m,Ba;O;Pd,"{""Ba"": ""s"", ""O"": ""p"", ""Pd"": ""d""}",,
BaHfO3,perovskite,materials_project,mp-998552,0.0,-3.786714650999999,True,high,5,P4mm,Ba;Hf;O,"{""Ba"": ""s"", ""Hf"": ""d"", ""O"": ""p""}",,
BaTaO3,perovskite,materials_project,mp-754678,0.03255764930669,-3.269091094466667,False,high,5,Pm-3m,Ba;O;Ta,"{""Ba"": ""s"", ""O"": ""p"", ""Ta"": ""d""}",,
BaWO3,perovskite,materials_project,mp-1183395,0.158416016499995,-2.463760293,False,high,5,Pm-3m,Ba;O;W,"{""Ba"": ""s"", ""O"": ""p"", ""W"": ""d""}",,
BaWN3,perovskite,materials_project,mp-989636,0.0100144745,-0.811940151,False,high,10,C2/m,Ba;N;W,"{""Ba"": ""s"", ""N"": ""p"", ""W"": ""d""}",,
BaReO3,perovskite,materials_project,mp-1183298,0.13636216450000802,-2.3711194475,False,high,5,Pm-3m,Ba;O;Re,"{""Ba"": ""s"", ""O"": ""p"", ""Re"": ""d""}",,
BaReN3,perovskite,materials_project,mp-989637,0.0,-0.6977909885000171,True,high,20,C2/c,Ba;N;Re,"{""Ba"": ""s"", ""N"": ""p"", ""Re"": ""d""}",,
BaOsO3,perovskite,materials_project,mp-781625,0.08043483300000001,-2.039047280999999,False,high,5,Pm-3m,Ba;O;Os,"{""Ba"": ""s"", ""O"": ""p"", ""Os"": ""d""}",,
BaIrO3,perovskite,materials_project,mp-542897,0.016256119291678,-2.006859299333334,False,high,30,C2/m,Ba;Ir;O,"{""Ba"": ""s"", ""Ir"": ""d"", ""O"": ""p""}",,
BaPtO3,perovskite,materials_project,mp-1214788,0.0047150411238150005,-1.8069840201428562,False,high,70,P6_3/mmc,Ba;O;Pt,"{""Ba"": ""s"", ""O"": ""p"", ""Pt"": ""d""}",,
Fe2TiAl,heusler,materials_project,mp-1217020,0.056886517500000004,-0.39727998333333203,False,high,4,P4/mmm,Al;Fe;Ti,"{""Al"": ""p"", ""Fe"": ""d"", ""Ti"": ""d""}",,
Fe2TiSi,heusler,materials_project,mp-866141,0.0,-0.6748571133333341,True,high,4,Fm-3m,Fe;Si;Ti,"{""Fe"": ""d"", ""Si"": ""p"", ""Ti"": ""d""}",,
Fe2TiGa,heusler,materials_project,mp-636320,0.0,-0.36047026270833205,True,high,4,Fm-3m,Fe;Ga;Ti,"{""Fe"": ""d"", ""Ga"": ""p"", ""Ti"": ""d""}",,
Fe2TiGe,heusler,materials_project,mp-866375,0.0,-0.479640722083333,True,high,4,Fm-3m,Fe;Ge;Ti,"{""Fe"": ""d"", ""Ge"": ""p"", ""Ti"": ""d""}",,
Fe2TiSn,heusler,materials_project,mp-19963,0.0,-0.269572492083334,True,high,4,Fm-3m,Fe;Sn;Ti,"{""Fe"": ""d"", ""Sn"": ""p"", ""Ti"": ""d""}",,
Fe2TiSb,heusler,materials_project,mp-998970,0.027202134999995003,-0.296498755833333,False,high,4,Fm-3m,Fe;Sb;Ti,"{""Fe"": ""d"", ""Sb"": ""p"", ""Ti"": ""d""}",,
Fe2TiIn,heusler,materials_project,mp-998965,0.17479369833333303,-0.037745229999999005,False,high,4,Fm-3m,Fe;In;Ti,"{""Fe"": ""d"", ""In"": ""p"", ""Ti"": ""d""}",,
Fe2VAl,heusler,materials_project,mp-1228816,0.047482470000000006,-0.38128014999999904,False,high,4,P4/mmm,Al;Fe;V,"{""Al"": ""p"", ""Fe"": ""d"", ""V"": ""d""}",,
Fe2VSi,heusler,materials_project,mp-4595,0.0,-0.46254781000000006,True,high,4,Fm-3m,Fe;Si;V,"{""Fe"": ""d"", ""Si"": ""p"", ""V"": ""d""}",,
Fe2VGa,heusler,materials_project,mp-21883,0.0,-0.298421076874999,True,high,4,Fm-3m,Fe;Ga;V,"{""Fe"": ""d"", ""Ga"": ""p"", ""V"": ""d""}",,
Fe2VSn,heusler,materials_project,mp-636359,0.104296474218751,0.0027126587500010003,False,high,4,Fm-3m,Fe;Sn;V,"{""Fe"": ""d"", ""Sn"": ""p"", ""V"": ""d""}",,
Fe2CrAl,heusler,materials_project,mp-16495,0.016952406249998,-0.164215934999999,False,high,4,Fm-3m,Al;Cr;Fe,"{""Al"": ""p"", ""Cr"": ""d"", ""Fe"": ""d""}",,
Fe2CrSi,heusler,materials_project,mp-1018068,0.07228490041666501,-0.23806202,False,high,4,Fm-3m,Cr;Fe;Si,"{""Cr"": ""d"", ""Fe"": ""d"", ""Si"": ""p""}",,
Fe2CrGa,heusler,materials_project,mp-30570,0.08692020476562501,-0.027434201874998003,False,high,4,Fm-3m,Cr;Fe;Ga,"{""Cr"": ""d"", ""Fe"": ""d"", ""Ga"": ""p""}",,
Fe2CrSn,heusler,materials_project,mp-1008226,0.255708534999998,0.25434606875000004,False,high,4,Fm-3m,Cr;Fe;Sn,"{""Cr"": ""d"", ""Fe"": ""d"", ""Sn"": ""p""}",,
Fe2CrSb,heusler,materials_project,mp-1008225,0.19912948999999902,0.14062806500000002,False,high,4,Fm-3m,Cr;Fe;Sb,"{""Cr"": ""d"", ""Fe"": ""d"", ""Sb"": ""p""}",,
Fe2MnAl,heusler,materials_project,mp-1221620,0.056904699999999,-0.13376580448275902,False,high,4,F-43m,Al;Fe;Mn,"{""Al"": ""p"", ""Fe"": ""d"", ""Mn"": ""d""}",,
Fe2MnSi,heusler,materials_project,mp-5529,0.0,-0.31918941948275803,True,high,4,Fm-3m,Fe;Mn;Si,"{""Fe"": ""d"", ""Mn"": ""d"", ""Si"": ""p""}",,
Fe2MnGa,heusler,materials_project,mp-1065753,0.037530240282865,-0.076824166357758,False,high,4,P4/mmm,Fe;Ga;Mn,"{""Fe"": ""d"", ""Ga"": ""p"", ""Mn"": ""d""}",,
Fe2MnGe,heusler,materials_project,mp-1018071,0.019479251666666003,-0.110015218232758,False,high,4,Fm-3m,Fe;Ge;Mn,"{""Fe"": ""d"", ""Ge"": ""p"", ""Mn"": ""d""}",,
Fe2CoSi,heusler,materials_project,mp-1207085,0.1536508825,-0.19649705249999902,False,high,4,Fm-3m,Co;Fe;Si,"{""Co"": ""d"", ""Fe"": ""d"", ""Si"": ""p""}",,
Fe2CoGa,heusler,materials_project,mp-1224895,0.03382903375,-0.14808343437500002,False,high,4,F-43m,Co;Fe;Ga,"{""Co"": ""d"", ""Fe"": ""d"", ""Ga"": ""p""}",,
Fe2CoGe,heusler,materials_project,mp-30044,0.14903088624999902,-0.008624771250000001,False,high,4,Fm-3m,Co;Fe;Ge,"{""Co"": ""d"", ""Fe"": ""d"", ""Ge"": ""p""}",,
Fe2NiAl,heusler,materials_project,mp-31186,0.23506995500000002,-0.09435004249999901,False,high,4,Fm-3m,Al;Fe;Ni,"{""Al"": ""p"", ""Fe"": ""d"", ""Ni"": ""d""}",,
Fe2NiSi,heusler,materials_project,mp-1207121,0.06555131338709401,-0.284189789999999,False,high,4,F-43m,Fe;Ni;Si,"{""Fe"": ""d"", ""Ni"": ""d"", ""Si"": ""p""}",,
Fe2NiGa,heusler,materials_project,mp-622990,0.187673184038461,-0.018714536874999,False,high,4,Fm-3m,Fe;Ga;Ni,"{""Fe"": ""d"", ""Ga"": ""p"", ""Ni"": ""d""}",,
Fe2ZrAl,heusler,materials_project,mp-1097461,3.276226224883723,2.891814659999999,False,high,4,Immm,Al;Fe;Zr,"{""Al"": ""p"", ""Fe"": ""d"", ""Zr"": ""d""}",,
Fe2NbAl,heusler,materials_project,mp-865280,0.0,-0.375754104999999,True,high,4,Fm-3m,Al;Fe;Nb,"{""Al"": ""p"", ""Fe"": ""d"", ""Nb"": ""d""}",,
Fe2NbGa,heusler,materials_project,mp-977410,0.0,-0.257838301874999,True,high,4,Fm-3m,Fe;Ga;Nb,"{""Fe"": ""d"", ""Ga"": ""p"", ""Nb"": ""d""}",,
Fe2MoAl,heusler,materials_project,mp-672259,0.037930024583335005,-0.1760317375,False,high,4,Fm-3m,Al;Fe;Mo,"{""Al"": ""p"", ""Fe"": ""d"", ""Mo"": ""d""}",,
Fe2HfAl,heusler,materials_project,mp-983358,0.010338156499999002,-0.37188885999999904,False,high,4,Fm-3m,Al;Fe;Hf,"{""Al"": ""p"", ""Fe"": ""d"", ""Hf"": ""d""}",,
Fe2HfSn,heusler,materials_project,mp-866051,0.009963828750001002,-0.24963036624999702,False,high,4,Fm-3m,Fe;Hf;Sn,"{""Fe"": ""d"", ""Hf"": ""d"", ""Sn"": ""p""}",,
Fe2TaAl,heusler,materials_project,mp-867249,0.0,-0.45033847183333103,True,high,4,Fm-3m,Al;Fe;Ta,"{""Al"": ""p"", ""Fe"": ""d"", ""Ta"": ""d""}",,
Fe2TaGa,heusler,materials_project,mp-867507,0.0,-0.312452746208333,True,high,4,Fm-3m,Fe;Ga;Ta,"{""Fe"": ""d"", ""Ga"": ""p"", ""Ta"": ""d""}",,
Fe2TaGe,heusler,materials_project,mp-1187225,0.030270158593756,-0.21777693808333,False,high,4,Fm-3m,Fe;Ge;Ta,"{""Fe"": ""d"", ""Ge"": ""p"", ""Ta"": ""d""}",,
Fe2WAl,heusler,materials_project,mp-862288,0.0,-0.20830292249999902,True,high,4,Fm-3m,Al;Fe;W,"{""Al"": ""p"", ""Fe"": ""d"", ""W"": ""d""}",,
Co2TiAl,heusler,materials_project,mp-1217016,0.08672172500000201,-0.517592894166664,False,high,4,P4/mmm,Al;Co;Ti,"{""Al"": ""p"", ""Co"": ""d"", ""Ti"": ""d""}",,
Co2TiSi,heusler,materials_project,mp-1217397,0.383152835,-0.309705497916665,False,high,8,Cm,Co;Si;Ti,"{""Co"": ""d"", ""Si"": ""p"", ""Ti"": ""d""}",,
Co2TiGa,heusler,materials_project,mp-20145,0.0,-0.515181305208333,True,high,4,Fm-3m,Co;Ga;Ti,"{""Co"": ""d"", ""Ga"": ""p"", ""Ti"": ""d""}",,
Co2TiGe,heusler,materials_project,mp-4612,0.0,-0.499881817083333,True,high,4,Fm-3m,Co;Ge;Ti,"{""Co"": ""d"", ""Ge"": ""p"", ""Ti"": ""d""}",,
Co2TiSn,heusler,materials_project,mp-1216996,0.147477874999999,-0.22392221958333303,False,high,4,P4/mmm,Co;Sn;Ti,"{""Co"": ""d"", ""Sn"": ""p"", ""Ti"": ""d""}",,
Co2TiIn,heusler,materials_project,mp-865548,0.0,-0.22475766500000002,True,high,4,Fm-3m,Co;In;Ti,"{""Co"": ""d"", ""In"": ""p"", ""Ti"": ""d""}",,
Co2VAl,heusler,materials_project,mp-4955,0.0,-0.44793970249999904,True,high,4,Fm-3m,Al;Co;V,"{""Al"": ""p"", ""Co"": ""d"", ""V"": ""d""}",,
Co2VSi,heusler,materials_project,mp-20586,0.027069569739582,-0.38121340276041504,False,high,4,Fm-3m,Co;Si;V,"{""Co"": ""d"", ""Si"": ""p"", ""V"": ""d""}",,
Co2VGa,heusler,materials_project,mp-22790,0.0,-0.327270957499999,True,high,4,Fm-3m,Co;Ga;V,"{""Co"": ""d"", ""Ga"": ""p"", ""V"": ""d""}",,
Co2VGe,heusler,materials_project,mp-865465,0.0041435788194420006,-0.23271246125000103,False,high,4,Fm-3m,Co;Ge;V,"{""Co"": ""d"", ""Ge"": ""p"", ""V"": ""d""}",,
Co2VSn,heusler,materials_project,mp-21469,0.054241908749999006,-0.07959901875,False,high,4,Fm-3m,Co;Sn;V,"{""Co"": ""d"", ""Sn"": ""p"", ""V"": ""d""}",,
Co2CrAl,heusler,materials_project,mp-10883,0.057598806249999,-0.22062925874999803,False,high,4,Fm-3m,Al;Co;Cr,"{""Al"": ""p"", ""Co"": ""d"", ""Cr"": ""d""}",,
Co2CrSi,heusler,materials_project,mp-1008224,0.018480944374999,-0.229811197499998,False,high,4,Fm-3m,Co;Cr;Si,"{""Co"": ""d"", ""Cr"": ""d"", ""Si"": ""p""}",,
Co2CrGa,heusler,materials_project,mp-567981,0.021576596250000003,-0.076226381249998,False,high,4,Fm-3m,Co;Cr;Ga,"{""Co"": ""d"", ""Cr"": ""d"", ""Ga"": ""p""}",,
Co2CrGe,heusler,materials_project,mp-1183740,0.0,-0.114220481249999,True,high,4,Fm-3m,Co;Cr;Ge,"{""Co"": ""d"", ""Cr"": ""d"", ""Ge"": ""p""}",,
Co2CrSb,heusler,materials_project,mp-1018082,0.12038147124999901,0.07108677958333201,False,high,4,Fm-3m,Co;Cr;Sb,"{""Co"": ""d"", ""Cr"": ""d"", ""Sb"": ""p""}",,
Co2CrIn,heusler,materials_project,mp-16735,0.20305812041666702,0.19761378770833402,False,high,4,Fm-3m,Co;Cr;In,"{""Co"": ""d"", ""Cr"": ""d"", ""In"": ""p""}",,
Co2CrBi,heusler,materials_project,mp-1018080,0.38314022000000103,0.38314022000000103,False,high,4,Fm-3m,Bi;Co;Cr,"{""Bi"": ""p"", ""Co"": ""d"", ""Cr"": ""d""}",,
Co2MnAl,heusler,materials_project,mp-3623,0.0,-0.356646874482758,True,high,4,Fm-3m,Al;Co;Mn,"{""Al"": ""p"", ""Co"": ""d"", ""Mn"": ""d""}",,
Co2MnSi,heusler,materials_project,mp-1221634,0.11379898000000001,-0.310568414482758,False,high,4,P4/mmm,Co;Mn;Si,"{""Co"": ""d"", ""Mn"": ""d"", ""Si"": ""p""}",,
Co2MnGa,heusler,materials_project,mp-21171,0.0,-0.23019723135775802,True,high,4,Fm-3m,Co;Ga;Mn,"{""Co"": ""d"", ""Ga"": ""p"", ""Mn"": ""d""}",,
Co2MnGe,heusler,materials_project,mp-19850,0.0,-0.24963864073275902,True,high,4,Fm-3m,Co;Ge;Mn,"{""Co"": ""d"", ""Ge"": ""p"", ""Mn"": ""d""}",,
Co2MnSn,heusler,materials_project,mp-20840,0.0,-0.10826585573275901,True,high,4,Fm-3m,Co;Mn;Sn,"{""Co"": ""d"", ""Mn"": ""d"", ""Sn"": ""p""}",,
Co2MnSb,heusler,materials_project,mp-5396,0.0,-0.132216656982759,True,high,4,Fm-3m,Co;Mn;Sb,"{""Co"": ""d"", ""Mn"": ""d"", ""Sb"": ""p""}",,
Co2FeAl,heusler,materials_project,mp-10884,0.0,-0.35879662500000004,True,high,4,Fm-3m,Al;Co;Fe,"{""Al"": ""p"", ""Co"": ""d"", ""Fe"": ""d""}",,
Co2FeSi,heusler,materials_project,mp-5436,0.006879390312499001,-0.33230828250000005,False,high,4,Fm-3m,Co;Fe;Si,"{""Co"": ""d"", ""Fe"": ""d"", ""Si"": ""p""}",,
Co2FeGa,heusler,materials_project,mp-30551,0.0,-0.22850731437500002,True,high,4,Fm-3m,Co;Fe;Ga,"{""Co"": ""d"", ""Fe"": ""d"", ""Ga"": ""p""}",,
Co2FeGe,heusler,materials_project,mp-22300,0.0,-0.158624923749999,True,high,4,Fm-3m,Co;Fe;Ge,"{""Co"": ""d"", ""Fe"": ""d"", ""Ge"": ""p""}",,
Co2FeIn,heusler,materials_project,mp-21211,0.10720341583333301,0.079083870833333,False,high,4,Fm-3m,Co;Fe;In,"{""Co"": ""d"", ""Fe"": ""d"", ""In"": ""p""}",,
Co2NiAl,heusler,materials_project,mp-1214822,0.10032841049999901,-0.24212216449999902,False,high,4,I4/mmm,Al;Co;Ni,"{""Al"": ""p"", ""Co"": ""d"", ""Ni"": ""d""}",,
Co2NiGa,heusler,materials_project,mp-1018060,0.075302843846152,-0.124016469606226,False,high,4,I4/mmm,Co;Ga;Ni,"{""Co"": ""d"", ""Ga"": ""p"", ""Ni"": ""d""}",,
Co2ZrAl,heusler,materials_project,mp-3909,0.0,-0.5084106925,True,high,4,Fm-3m,Al;Co;Zr,"{""Al"": ""p"", ""Co"": ""d"", ""Zr"": ""d""}",,
Co2ZrGa,heusler,materials_project,mp-1095734,2.9111723725000003,2.481750635624999,False,high,4,Immm,Co;Ga;Zr,"{""Co"": ""d"", ""Ga"": ""p"", ""Zr"": ""d""}",,
Co2ZrSn,heusler,materials_project,mp-22503,0.0,-0.38218298374999904,True,high,4,Fm-3m,Co;Sn;Zr,"{""Co"": ""d"", ""Sn"": ""p"", ""Zr"": ""d""}",,
Co2ZrIn,heusler,materials_project,mp-1188066,0.008770347797621,-0.26460710874999904,False,high,4,Fm-3m,Co;In;Zr,"{""Co"": ""d"", ""In"": ""p"", ""Zr"": ""d""}",,
Co2NbAl,heusler,materials_project,mp-5149,0.0,-0.4162606125,True,high,4,Fm-3m,Al;Co;Nb,"{""Al"": ""p"", ""Co"": ""d"", ""Nb"": ""d""}",,
Co2NbGa,heusler,materials_project,mp-4364,0.0,-0.31061607437499905,True,high,4,Fm-3m,Co;Ga;Nb,"{""Co"": ""d"", ""Ga"": ""p"", ""Nb"": ""d""}",,
Co2NbSn,heusler,materials_project,mp-1205387,0.11698593999999901,-0.11795156625000001,False,high,16,Pmma,Co;Nb;Sn,"{""Co"": ""d"", ""Nb"": ""d"", ""Sn"": ""p""}",,
Co2NbIn,heusler,materials_project,mp-1097412,2.8698171415,2.759945200833334,False,high,4,Immm,Co;In;Nb,"{""Co"": ""d"", ""In"": ""p"", ""Nb"": ""d""}",,
Co2HfAl,heusler,materials_project,mp-5221,0.0,-0.5731287975,True,high,4,Fm-3m,Al;Co;Hf,"{""Al"": ""p"", ""Co"": ""d"", ""Hf"": ""d""}",,
Co2HfGa,heusler,materials_project,mp-3576,0.0,-0.4638731675,True,high,4,Fm-3m,Co;Ga;Hf,"{""Co"": ""d"", ""Ga"": ""p"", ""Hf"": ""d""}",,
Co2HfSn,heusler,materials_project,mp-20730,0.0,-0.39512803375000005,True,high,4,Fm-3m,Co;Hf;Sn,"{""Co"": ""d"", ""Hf"": ""d"", ""Sn"": ""p""}",,
Co2HfSb,heusler,materials_project,mp-1097490,2.766359129464284,2.45605095101428,False,high,4,Immm,Co;Hf;Sb,"{""Co"": ""d"", ""Hf"": ""d"", ""Sb"": ""p""}",,
Co2HfIn,heusler,materials_project,mp-864715,0.0,-0.281194352500001,True,high,4,Fm-3m,Co;Hf;In,"{""Co"": ""d"", ""Hf"": ""d"", ""In"": ""p""}",,
Co2TaAl,heusler,materials_project,mp-3340,0.0,-0.46454584183332703,True,high,4,Fm-3m,Al;Co;Ta,"{""Al"": ""p"", ""Co"": ""d"", ""Ta"": ""d""}",,
Co2TaGa,heusler,materials_project,mp-30555,0.0,-0.345240171208333,True,high,4,Fm-3m,Co;Ga;Ta,"{""Co"": ""d"", ""Ga"": ""p"", ""Ta"": ""d""}",,
Ni2TiAl,heusler,materials_project,mp-1217021,0.118590285000001,-0.504478898333331,False,high,4,P4/mmm,Al;Ni;Ti,"{""Al"": ""p"", ""Ni"": ""d"", ""Ti"": ""d""}",,
Ni2TiGa,heusler,materials_project,mp-30657,0.0,-0.5410241252083321,True,high,4,Fm-3m,Ga;Ni;Ti,"{""Ga"": ""p"", ""Ni"": ""d"", ""Ti"": ""d""}",,
Ni2TiSn,heusler,materials_project,mp-3740,0.035854841160712005,-0.432280602083332,False,high,4,Fm-3m,Ni;Sn;Ti,"{""Ni"": ""d"", ""Sn"": ""p"", ""Ti"": ""d""}",,
Ni2TiSb,heusler,materials_project,mp-10261,0.098220998958332,-0.40260896833333204,False,high,4,Fm-3m,Ni;Sb;Ti,"{""Ni"": ""d"", ""Sb"": ""p"", ""Ti"": ""d""}",,
Ni2TiIn,heusler,materials_project,mp-22463,0.032136004999996005,-0.335994847499999,False,high,4,Fm-3m,In;Ni;Ti,"{""In"": ""p"", ""Ni"": ""d"", ""Ti"": ""d""}",,
Ni2VAl,heusler,materials_project,mp-10899,0.046284947395832006,-0.39258929145833504,False,high,4,Fm-3m,Al;Ni;V,"{""Al"": ""p"", ""Ni"": ""d"", ""V"": ""d""}",,
Ni2VGa,heusler,materials_project,mp-30658,0.022365973101852003,-0.283245548918014,False,high,4,Fm-3m,Ga;Ni;V,"{""Ga"": ""p"", ""Ni"": ""d"", ""V"": ""d""}",,
Ni2VSn,heusler,materials_project,mp-20864,0.11414399548610801,-0.11478652624999901,False,high,4,Fm-3m,Ni;Sn;V,"{""Ni"": ""d"", ""Sn"": ""p"", ""V"": ""d""}",,
Ni2CrAl,heusler,materials_project,mp-10885,0.12931124062500002,-0.25891897624999904,False,high,4,Fm-3m,Al;Cr;Ni,"{""Al"": ""p"", ""Cr"": ""d"", ""Ni"": ""d""}",,
Ni2CrIn,heusler,materials_project,mp-1007991,0.152881741249999,0.046278841250002006,False,high,4,Fm-3m,Cr;In;Ni,"{""Cr"": ""d"", ""In"": ""p"", ""Ni"": ""d""}",,
Ni2MnAl,heusler,materials_project,mp-4922,0.0,-0.40436941198275805,True,high,4,Fm-3m,Al;Mn;Ni,"{""Al"": ""p"", ""Mn"": ""d"", ""Ni"": ""d""}",,
Ni2MnSi,heusler,materials_project,mp-999508,0.06936584595588201,-0.467382577727308,False,high,4,Fm-3m,Mn;Ni;Si,"{""Mn"": ""d"", ""Ni"": ""d"", ""Si"": ""p""}",,
Ni2MnGa,heusler,materials_project,mp-606675,0.0030700194642830003,-0.423747481656405,False,high,56,Pnnm,Ga;Mn;Ni,"{""Ga"": ""p"", ""Mn"": ""d"", ""Ni"": ""d""}",,
Ni2MnGe,heusler,materials_project,mp-22029,0.01854423213362,-0.223669968232758,False,high,4,Fm-3m,Ge;Mn;Ni,"{""Ge"": ""p"", ""Mn"": ""d"", ""Ni"": ""d""}",,
Ni2MnSn,heusler,materials_project,mp-20440,0.011192940535199002,-0.171088353232758,False,high,4,Fm-3m,Mn;Ni;Sn,"{""Mn"": ""d"", ""Ni"": ""d"", ""Sn"": ""p""}",,
Ni2MnSb,heusler,materials_project,mp-5124,0.068225302499996,-0.26645777695402,False,high,4,Fm-3m,Mn;Ni;Sb,"{""Mn"": ""d"", ""Ni"": ""d"", ""Sb"": ""p""}",,
Ni2MnIn,heusler,materials_project,mp-22731,0.03854070617816,-0.24933087744252802,False,high,4,Fm-3m,In;Mn;Ni,"{""In"": ""p"", ""Mn"": ""d"", ""Ni"": ""d""}",,
Ni2FeGa,heusler,materials_project,mp-1018074,0.052179749166668,-0.20946273687499803,False,high,4,Fm-3m,Fe;Ga;Ni,"{""Fe"": ""d"", ""Ga"": ""p"", ""Ni"": ""d""}",,
Ni2FeGe,heusler,materials_project,mp-1225094,0.08391195833333301,-0.161668156249999,False,high,4,P4/mmm,Fe;Ge;Ni,"{""Fe"": ""d"", ""Ge"": ""p"", ""Ni"": ""d""}",,
Ni2CoSn,heusler,materials_project,mp-1226203,0.22400402604166603,0.053374846249999004,False,high,12,P3m1,Co;Ni;Sn,"{""Co"": ""d"", ""Ni"": ""d"", ""Sn"": ""p""}",,
Ni2ZrAl,heusler,materials_project,mp-1215308,0.107889564999987,-0.490161602499999,False,high,4,P4/mmm,Al;Ni;Zr,"{""Al"": ""p"", ""Ni"": ""d"", ""Zr"": ""d""}",,
Ni2ZrGa,heusler,materials_project,mp-22580,0.016642819502688002,-0.529860206875,False,high,4,Fm-3m,Ga;Ni;Zr,"{""Ga"": ""p"", ""Ni"": ""d"", ""Zr"": ""d""}",,
Ni2ZrSn,heusler,materials_project,mp-19877,0.048818432421874,-0.49697709124999906,False,high,4,Fm-3m,Ni;Sn;Zr,"{""Ni"": ""d"", ""Sn"": ""p"", ""Zr"": ""d""}",,
Ni2ZrSb,heusler,materials_project,mp-19904,0.14618690250000002,-0.45939353749999906,False,high,4,Fm-3m,Ni;Sb;Zr,"{""Ni"": ""d"", ""Sb"": ""p"", ""Zr"": ""d""}",,
Ni2ZrIn,heusler,materials_project,mp-1215292,0.1093670825,-0.294479441666665,False,high,4,P4/mmm,In;Ni;Zr,"{""In"": ""p"", ""Ni"": ""d"", ""Zr"": ""d""}",,
Ni2NbAl,heusler,materials_project,mp-4813,0.007198464916665001,-0.431075287499998,False,high,4,Fm-3m,Al;Nb;Ni,"{""Al"": ""p"", ""Nb"": ""d"", ""Ni"": ""d""}",,
