formula,class,R,status,reason,n_atoms,energy_eV,energy_per_atom_eV,elapsed_sec
LiRuN3,perovskite,5,passed,,45,-2317.1457,-51.492127,222.1
LiRuF3,perovskite,5,passed,,45,-3976.6696,-88.370436,371.4
LiRuF3,perovskite,6,passed,,57,-4521.4179,-79.323121,359.8
LiScN3,perovskite,5,passed,,60,-2714.8259,-45.247098,243.5
LiRhN3,perovskite,6,passed,,63,-2885.9449,-45.808649,784.8
LiScF3,perovskite,5,passed,,45,-3775.3404,-83.896453,373.1
LiScF3,perovskite,6,passed,,45,-3775.3404,-83.896453,374.7
LiTaF3,perovskite,5,failed,exit_1,42,,,104.6
LiReN3,perovskite,6,failed,timeout,63,,,1200.1
LiTaN3,perovskite,6,passed,,63,-2618.6923,-41.566544,179.0
LiRhO3,perovskite,6,failed,timeout,90,,,900.1
LiTiF3,perovskite,5,passed,,45,-3827.4472,-85.054382,266.8
LiScO3,perovskite,5,passed,,39,-2318.3872,-59.445826,585.4
LiRuN3,perovskite,6,failed,timeout,87,,,900.0
LiTaN3,perovskite,5,passed,,51,-2579.7889,-50.584096,533.7
LiScN3,perovskite,6,failed,timeout,83,,,900.0
LiWF3,perovskite,5,passed,,38,-3177.559,-83.619974,78.0
LiTiO3,perovskite,5,passed,,48,-3206.539,-66.802896,500.9
LiTiN3,perovskite,5,passed,,63,-3019.7888,-47.933156,637.2
LiTaF3,perovskite,6,passed,,62,-4822.1892,-77.777245,888.0
LiTiO3,perovskite,6,passed,,60,-3522.0008,-58.700013,522.3
LiScO3,perovskite,6,passed,,60,-3777.7722,-62.96287,1064.7
LiTiF3,perovskite,6,passed,,69,-5560.8011,-80.59132,858.1
LiYCl3,perovskite,5,passed,,21,-1176.8751,-56.041671,38.3
LiVN3,perovskite,5,passed,,51,-2402.7833,-47.113398,556.8
LiYF3,perovskite,5,passed,,27,-1600.3164,-59.270978,44.0
LiYCl3,perovskite,6,passed,,27,-1202.9381,-44.553263,163.6
LiTiN3,perovskite,6,failed,timeout,108,,,900.1
LiWO3,perovskite,6,passed,,63,-3684.053,-58.477032,298.5
LiWN3,perovskite,6,passed,,63,-2706.6569,-42.962808,397.5
LiYS3,perovskite,5,passed,,24,-956.9794,-39.874142,131.7
LiYS3,perovskite,6,passed,,24,-956.9794,-39.874142,132.0
LiWF3,perovskite,6,passed,,63,-5594.5974,-88.803133,637.8
LiYN3,perovskite,5,passed,,45,-1793.1834,-39.84852,433.3
LiVN3,perovskite,6,failed,timeout,93,,,900.1
LiWO3,perovskite,5,passed,,51,-3612.894,-70.841059,628.2
LiWN3,perovskite,5,passed,,51,-2663.5171,-52.225825,706.9
LiZrF3,perovskite,5,passed,,27,-1662.2963,-61.56653,140.7
LiZnF3,perovskite,5,passed,,45,-4554.3476,-101.207724,439.0
LiZnN3,perovskite,5,passed,,38,-2673.6459,-70.359103,364.2
LiZnF3,perovskite,6,passed,,60,-5327.0009,-88.783348,496.6
LiYN3,perovskite,6,passed,,77,-3461.2911,-44.951832,722.1
LiZrN3,perovskite,5,passed,,37,-1637.0518,-44.244643,184.5
LiZrF3,perovskite,6,passed,,51,-4575.2548,-89.710878,360.7
LiZnO3,perovskite,5,passed,,45,-3526.0792,-78.357316,475.2
NaCrF3,perovskite,5,passed,,51,-4604.981,-90.293745,107.1
LiYF3,perovskite,6,passed,,51,-4501.9463,-88.273457,1147.2
NaCrO3,perovskite,6,passed,,87,-6125.1626,-70.404168,54.9
NaCrN3,perovskite,5,passed,,45,-2182.6894,-48.504209,351.0
NaCrO3,perovskite,5,passed,,45,-2981.2539,-66.250087,320.7
LiZrO3,perovskite,5,passed,,45,-2917.5189,-64.833753,581.2
LiZnO3,perovskite,6,failed,timeout,99,,,900.0
LiZrO3,perovskite,6,passed,,57,-3231.8363,-56.698882,650.6
LiZnN3,perovskite,6,passed,,77,-4635.1825,-60.197175,1149.0
LiZrN3,perovskite,6,passed,,72,-3228.0084,-44.83345,887.3
NaCuN3,perovskite,5,passed,,36,-1951.3291,-54.203586,315.3
NaFeF3,perovskite,5,passed,,50,-4170.8556,-83.417112,85.5
NaCrF3,perovskite,6,passed,,63,-4654.5134,-73.881165,872.3
NaFeF3,perovskite,6,failed,exit_1,83,,,155.4
NaCuN3,perovskite,6,passed,,45,-2391.9995,-53.155544,478.9
NaCuF3,perovskite,5,passed,,40,-3536.8683,-88.421707,591.0
NaCuO3,perovskite,5,passed,,42,-3026.4855,-72.059179,454.3
NaCrN3,perovskite,6,failed,timeout,90,,,900.0
NaHfN3,perovskite,6,passed,,57,-2376.4578,-41.692242,57.3
NaFeO3,perovskite,5,passed,,42,-2755.9976,-65.61899,241.0
NaHfO3,perovskite,6,passed,,57,-3199.4093,-56.129988,19.1
NaHfF3,perovskite,5,passed,,45,-3821.7626,-84.928058,236.1
NaHfN3,perovskite,5,passed,,45,-2113.3834,-46.964076,291.7
NaIrF3,perovskite,5,passed,,45,-4116.9107,-91.486904,131.6
NaHfF3,perovskite,6,passed,,48,-3885.2151,-80.941981,309.6
NaCuO3,perovskite,6,passed,,72,-4668.3496,-64.838189,674.6
NaIrF3,perovskite,6,passed,,54,-4737.0945,-87.723972,144.2
NaFeN3,perovskite,5,passed,,48,-2666.718,-55.556625,625.0
NaCuF3,perovskite,6,passed,,70,-5931.3427,-84.733467,988.0
NaFeN3,perovskite,6,passed,,69,-3276.5864,-47.486759,644.7
NaHfO3,perovskite,5,passed,,45,-2907.8267,-64.618371,478.0
NaIrO3,perovskite,5,passed,,43,-2838.3274,-66.007614,260.6
NaMnO3,perovskite,5,passed,,45,-3096.1042,-68.802316,69.9
NaMoF3,perovskite,5,passed,,45,-3927.3456,-87.274347,20.0
NaMnF3,perovskite,5,passed,,45,-3996.0203,-88.800451,375.1
NaMoF3,perovskite,6,passed,,57,-4394.533,-77.09707,58.4
NaIrN3,perovskite,5,passed,,45,-2454.3135,-54.5403,508.4
NaMnO3,perovskite,6,passed,,90,-6454.6471,-71.718301,265.1
NaMoN3,perovskite,6,passed,,63,-2719.9714,-43.174149,151.9
NaMnN3,perovskite,5,passed,,48,-2569.186,-53.524708,450.5
NaMnN3,perovskite,6,passed,,63,-2798.0154,-44.412943,442.8
NaNbF3,perovskite,5,passed,,45,-3857.5325,-85.722944,88.3
NaMoO3,perovskite,5,passed,,45,-3045.9497,-67.687771,181.1
NaFeO3,perovskite,6,passed,,78,-5399.5475,-69.224968,1113.9
NaMoO3,perovskite,6,passed,,87,-6297.0387,-72.379755,285.2
NaNbN3,perovskite,6,passed,,63,-2621.1148,-41.604997,176.1
NaNbO3,perovskite,5,passed,,31,-1920.5794,-61.954174,151.0
NaMoN3,perovskite,5,passed,,51,-2690.5424,-52.755733,474.3
NaIrN3,perovskite,6,failed,timeout,87,,,900.0
NaNbF3,perovskite,6,passed,,48,-3952.6482,-82.346838,339.9
NaNbN3,perovskite,5,passed,,48,-2403.3996,-50.070825,332.7
NaMnF3,perovskite,6,passed,,87,-8209.2562,-94.359267,832.8
NaOsF3,perovskite,6,passed,,57,-4690.6239,-82.291647,103.7
NaIrO3,perovskite,6,passed,,69,-4758.1661,-68.958929,1061.5
NaOsF3,perovskite,5,passed,,45,-4022.9783,-89.399518,176.4
NaOsO3,perovskite,5,passed,,45,-3147.0125,-69.933611,62.5
NaNiF3,perovskite,5,passed,,37,-3099.0828,-83.758995,364.4
NaNiO3,perovskite,5,passed,,51,-3943.8762,-77.330906,394.8
NaOsN3,perovskite,5,passed,,48,-2606.7762,-54.307837,302.8
NaPdF3,perovskite,5,failed,no_geo_end,40,,,0.7
NaPdF3,perovskite,6,failed,no_geo_end,40,,,0.7
NaPdCl3,perovskite,5,passed,,24,-1488.0672,-62.0028,195.1
NaNiN3,perovskite,5,passed,,48,-2849.0186,-59.354554,575.1
NaNbO3,perovskite,6,passed,,68,-4243.8669,-62.409807,718.0
NaPdCl3,perovskite,6,passed,,27,-1518.5177,-56.241396,169.5
NaNiF3,perovskite,6,passed,,71,-6460.7752,-90.996834,748.3
NaPdO3,perovskite,5,passed,,51,-3735.7014,-73.249047,183.0
NaPdS3,perovskite,5,passed,,21,-831.1296,-39.5776,146.1
NaPtF3,perovskite,6,passed,,54,-4900.1808,-90.744089,117.4
NaPdN3,perovskite,5,passed,,42,-2226.4488,-53.010686,429.2
NaOsO3,perovskite,6,passed,,87,-6553.9747,-75.333043,639.1
NaPtF3,perovskite,5,passed,,27,-2008.5057,-74.3891,201.4
NaNiO3,perovskite,6,failed,timeout,81,,,900.0
NaPtO3,perovskite,6,passed,,63,-3871.4542,-61.451654,50.2
NaPtO3,perovskite,5,passed,,51,-3829.1385,-75.081147,55.9
NaPdN3,perovskite,6,passed,,63,-2837.2588,-45.035854,485.2
NaOsN3,perovskite,6,passed,,63,-2846.0295,-45.175071,809.5
NaReF3,perovskite,6,passed,,57,-4480.6706,-78.608256,52.6
NaReO3,perovskite,5,passed,,45,-3071.0299,-68.245109,15.1
NaReN3,perovskite,6,passed,,63,-2740.9918,-43.507806,44.7
NaPdS3,perovskite,6,passed,,45,-2399.2865,-53.317478,381.9
NaNiN3,perovskite,6,passed,,75,-3856.8027,-51.424036,1085.9
NaReO3,perovskite,6,passed,,87,-6374.546,-73.270644,70.9
NaPtN3,perovskite,5,passed,,45,-2442.6984,-54.282187,365.2
NaRhF3,perovskite,5,passed,,45,-4045.1206,-89.891569,224.8
NaReF3,perovskite,5,passed,,45,-3955.0264,-87.889476,356.2
NaReN3,perovskite,5,passed,,51,-2715.251,-53.240216,339.9
NaRhN3,perovskite,5,passed,,45,-2385.1067,-53.002371,259.2
NaRuF3,perovskite,6,passed,,57,-4515.4956,-79.219221,103.7
NaRuO3,perovskite,5,passed,,45,-3090.5721,-68.67938,10.5
NaRhO3,perovskite,5,passed,,45,-3168.7397,-70.416438,316.6
NaScCl3,perovskite,5,passed,,21,-1177.1582,-56.055152,11.5
NaRhO3,perovskite,6,passed,,87,-6590.5864,-75.753867,207.5
NaScF3,perovskite,5,passed,,45,-3760.1666,-83.559258,14.2
NaPdO3,perovskite,6,passed,,75,-4858.6962,-64.782616,878.2
NaScF3,perovskite,6,passed,,45,-3760.1666,-83.559258,14.1
NaRuO3,perovskite,6,passed,,87,-6408.8221,-73.664622,66.9
NaScCl3,perovskite,6,passed,,27,-1205.6793,-44.654789,76.1
NaScO3,perovskite,6,passed,,57,-3052.1789,-53.546998,40.2
NaRhN3,perovskite,6,passed,,66,-3699.6021,-56.054577,536.6
NaRuF3,perovskite,5,passed,,45,-3966.4856,-88.144124,387.1
NaRuN3,perovskite,6,passed,,63,-2784.0091,-44.190621,400.4
NaRhF3,perovskite,6,passed,,54,-4577.3111,-84.76502,708.6
NaTaN3,perovskite,5,passed,,48,-2375.6004,-49.491675,124.6
NaTaO3,perovskite,5,passed,,45,-2440.284,-54.228533,37.4
NaPtN3,perovskite,6,failed,timeout,87,,,900.0
NaScO3,perovskite,5,passed,,45,-2842.0576,-63.156836,322.0
NaTaN3,perovskite,6,passed,,63,-2596.3155,-41.211357,62.3
NaScN3,perovskite,5,passed,,37,-1508.3719,-40.766808,364.6
NaTaF3,perovskite,5,passed,,45,-3855.1559,-85.670131,310.3
NaVN3,perovskite,5,passed,,45,-2197.6811,-48.837358,87.0
NaTaF3,perovskite,6,passed,,48,-3938.4709,-82.051477,324.4
NaWF3,perovskite,6,passed,,57,-4311.2742,-75.636389,153.2
NaTaO3,perovskite,6,passed,,70,-4429.94,-63.284857,249.2
NaTiN3,perovskite,5,passed,,51,-2527.5463,-49.559731,242.9
NaWO3,perovskite,5,passed,,51,-3594.0232,-70.471043,35.4
NaWO3,perovskite,6,passed,,63,-3660.0372,-58.095829,27.7
NaYCl3,perovskite,5,passed,,21,-1173.8942,-55.899724,43.5
NaYF3,perovskite,5,passed,,27,-1589.9348,-58.886474,32.7
NaYCl3,perovskite,6,passed,,27,-1197.6334,-44.356793,34.6
NaScN3,perovskite,6,passed,,66,-2880.4143,-43.642641,660.5
NaYF3,perovskite,6,passed,,51,-4491.0887,-88.060563,52.2
NaYO3,perovskite,5,passed,,27,-1242.0605,-46.002241,21.0
NaWF3,perovskite,5,passed,,45,-3909.5549,-86.878998,332.1
NaYS3,perovskite,5,passed,,24,-953.2223,-39.717596,25.0
NaYS3,perovskite,6,passed,,27,-964.4347,-35.719804,31.0
NaRuN3,perovskite,5,passed,,51,-2740.0768,-53.726996,867.4
NaYN3,perovskite,5,passed,,34,-1364.4719,-40.131526,138.7
NaTiN3,perovskite,6,passed,,63,-2575.0914,-40.874467,470.1
NaZnF3,perovskite,6,passed,,62,-5772.3975,-93.103185,263.4
NaWN3,perovskite,6,passed,,63,-2702.9152,-42.903416,527.7
NaZnO3,perovskite,5,passed,,39,-2783.1495,-71.362808,258.9
NaZrF3,perovskite,5,passed,,27,-1649.6792,-61.09923,46.8
NaZrF3,perovskite,6,passed,,51,-4566.2578,-89.534467,24.8
NaWN3,perovskite,5,passed,,51,-2660.1853,-52.160496,682.6
NaZnF3,perovskite,5,passed,,45,-4207.992,-93.510933,410.7
NaZrO3,perovskite,6,passed,,57,-3195.4749,-56.060963,55.4
NaZnN3,perovskite,5,passed,,35,-2351.8233,-67.194951,455.3
RbCrN3,perovskite,5,passed,,45,-2171.3689,-48.252642,68.9
NaYN3,perovskite,6,passed,,56,-2319.9273,-41.427273,624.7
NaVN3,perovskite,6,failed,timeout,87,,,900.0
RbCuF3,perovskite,5,passed,,45,-4071.8618,-90.485818,32.8
NaZrN3,perovskite,5,passed,,45,-2118.5482,-47.078849,222.3
NaYO3,perovskite,6,passed,,51,-3378.7068,-66.249153,639.2
RbCuN3,perovskite,5,passed,,20,-1079.7401,-53.987005,124.1
NaZrO3,perovskite,5,passed,,45,-2906.7139,-64.593642,382.8
RbCrO3,perovskite,5,passed,,39,-2469.2085,-63.313038,356.9
RbCrO3,perovskite,6,passed,,63,-3576.2184,-56.765371,379.2
RbFeF3,perovskite,6,passed,,63,-4891.1836,-77.637835,25.8
RbFeF3,perovskite,5,passed,,27,-1975.5906,-73.170022,49.8
NaZnN3,perovskite,6,passed,,69,-3987.0192,-57.782887,953.5
RbCuN3,perovskite,6,passed,,39,-2155.9095,-55.279731,471.9
RbCuO3,perovskite,5,passed,,39,-2678.3889,-68.676638,420.4
NaZrN3,perovskite,6,passed,,54,-2352.1089,-43.557572,755.2
RbFeN3,perovskite,6,passed,,54,-3001.9214,-55.591137,196.1
RbCrN3,perovskite,6,passed,,54,-2467.1873,-45.688654,664.4
RbHfF3,perovskite,6,passed,,51,-4565.3967,-89.517582,16.2
RbFeO3,perovskite,5,passed,,36,-2426.8457,-67.412381,164.6
RbHfO3,perovskite,5,passed,,45,-2896.4978,-64.366618,55.9
RbHfO3,perovskite,6,passed,,45,-2896.4978,-64.366618,55.9
RbHfF3,perovskite,5,passed,,27,-1642.9774,-60.851015,234.4
RbHfN3,perovskite,5,passed,,45,-2109.915,-46.887,231.5
RbHfN3,perovskite,6,passed,,45,-2109.915,-46.887,232.9
RbMnF3,perovskite,5,passed,,27,-1876.0239,-69.482367,7.9
RbIrN3,perovskite,5,passed,,27,-1360.8742,-50.402748,177.4
RbFeN3,perovskite,5,passed,,45,-2403.7964,-53.417698,450.1
RbMnF3,perovskite,6,passed,,63,-4795.9713,-76.126529,15.9
RbIrO3,perovskite,5,passed,,33,-2208.6915,-66.930045,56.0
RbIrO3,perovskite,6,passed,,63,-3860.1633,-61.272433,56.8
RbMoF3,perovskite,5,passed,,45,-3924.6359,-87.214131,16.7
RbFeO3,perovskite,6,passed,,51,-3757.9131,-73.684571,403.8
NaZnO3,perovskite,6,failed,timeout,65,,,1200.0
RbMnO3,perovskite,5,passed,,39,-2554.4703,-65.499238,88.3
RbMoO3,perovskite,5,passed,,45,-3039.064,-67.534756,50.6
RbMoN3,perovskite,5,passed,,45,-2256.2323,-50.138496,64.5
RbNbF3,perovskite,5,passed,,27,-1692.4353,-62.682789,8.0
RbMoN3,perovskite,6,passed,,48,-2386.5667,-49.72014,66.9
RbNbF3,perovskite,6,passed,,51,-4610.7495,-90.406853,22.6
RbMoO3,perovskite,6,passed,,57,-3519.794,-61.750772,31.0
RbCuO3,perovskite,6,passed,,51,-3694.4377,-72.439955,788.1
RbMnN3,perovskite,6,passed,,48,-2481.1906,-51.691471,199.8
RbNbN3,perovskite,6,passed,,57,-2535.3279,-44.479437,41.4
RbMoF3,perovskite,6,passed,,48,-4057.5711,-84.532731,257.8
RbNiF3,perovskite,5,passed,,30,-2542.2308,-84.741027,124.2
RbNbO3,perovskite,6,passed,,50,-2955.264,-59.10528,164.5
RbNbO3,perovskite,5,passed,,26,-1591.9528,-61.228954,186.1
RbIrN3,perovskite,6,passed,,51,-2893.4021,-56.733375,544.6
RbCuF3,perovskite,6,failed,timeout,57,,,1200.1
RbNiN3,perovskite,5,passed,,27,-1505.9249,-55.774996,91.2
RbNiO3,perovskite,5,passed,,27,-1823.181,-67.525222,68.6
RbMnN3,perovskite,5,passed,,45,-2325.73,-51.682889,433.3
RbOsO3,perovskite,6,passed,,63,-3767.3095,-59.798563,17.3
RbPdCl3,perovskite,5,passed,,15,-594.5194,-39.634627,5.2
RbNbN3,perovskite,5,passed,,45,-2169.8022,-48.217827,278.3
RbPdCl3,perovskite,6,passed,,45,-2988.7791,-66.417313,18.6
RbMnO3,perovskite,6,passed,,48,-3254.8984,-67.810383,421.0
RbNiO3,perovskite,6,passed,,48,-3673.7384,-76.536217,122.0
RbNiF3,perovskite,6,passed,,48,-4291.8941,-89.41446,281.1
RbOsN3,perovskite,5,passed,,27,-1252.8457,-46.401693,136.1
RbPdF3,perovskite,6,passed,,51,-4739.9725,-92.940637,85.0
RbOsO3,perovskite,5,passed,,36,-2379.5975,-66.099931,182.3
RbPdS3,perovskite,5,passed,,20,-1217.9581,-60.897905,78.7
RbPdN3,perovskite,5,passed,,27,-1267.1982,-46.933267,192.6
RbPtN3,perovskite,6,passed,,51,-2884.9925,-56.56848,157.1
RbPtN3,perovskite,5,passed,,27,-1342.3721,-49.717485,172.2
RbPtO3,perovskite,6,passed,,63,-3852.6684,-61.153467,32.9
RbReN3,perovskite,5,passed,,27,-1162.7912,-43.066341,33.9
RbPdS3,perovskite,6,passed,,30,-1487.4607,-49.582023,322.5
RbPdF3,perovskite,5,passed,,27,-1904.1804,-70.5252,423.0
RbReO3,perovskite,5,passed,,36,-2301.0208,-63.917244,63.5
RbReO3,perovskite,6,passed,,63,-3697.931,-58.697317,15.5
RbPtO3,perovskite,5,passed,,27,-1646.6028,-60.985289,222.7
RbRhF3,perovskite,5,passed,,27,-1915.3217,-70.937841,8.3
RbRhF3,perovskite,6,passed,,51,-4819.5207,-94.500406,24.6
RbPdO3,perovskite,5,passed,,51,-3733.7133,-73.210065,408.7
RbRhO3,perovskite,6,passed,,57,-3837.9441,-67.332353,27.0
RbNiN3,perovskite,6,passed,,51,-3054.2227,-59.88672,604.6
RbPdO3,perovskite,6,passed,,63,-3767.5434,-59.802276,472.6
RbRuO3,perovskite,5,passed,,42,-2862.5056,-68.154895,68.3
RbRhO3,perovskite,5,passed,,45,-3158.9388,-70.19864,183.5
RbPdN3,perovskite,6,passed,,51,-2784.7705,-54.603343,621.2
RbRhN3,perovskite,5,passed,,27,-1274.1118,-47.189326,248.7
RbOsN3,perovskite,6,passed,,51,-2790.6119,-54.71788,744.9
RbScN3,perovskite,5,passed,,27,-912.9696,-33.813689,8.1
RbScF3,perovskite,5,passed,,27,-1589.4164,-58.867274,66.6
RbScF3,perovskite,6,passed,,51,-4487.9438,-87.998898,32.1
RbScO3,perovskite,5,passed,,27,-1234.4503,-45.720381,7.7
RbScCl3,perovskite,5,passed,,21,-1156.4416,-55.068648,184.0
RbScO3,perovskite,6,passed,,51,-3334.5448,-65.383231,49.5
RbRuN3,perovskite,5,passed,,45,-2304.4526,-51.210058,305.5
RbTaF3,perovskite,6,passed,,51,-4602.8273,-90.251516,20.3
RbTaN3,perovskite,5,passed,,45,-2144.2798,-47.650662,27.7
RbTaN3,perovskite,6,passed,,57,-2506.8379,-43.979612,25.7
RbScCl3,perovskite,6,passed,,36,-2055.2883,-57.091342,240.2
RbTaO3,perovskite,5,passed,,30,-2017.6766,-67.255887,104.6
RbVF3,perovskite,5,passed,,27,-1711.7688,-63.398844,5.7
RbTiN3,perovskite,5,passed,,45,-2122.8536,-47.174524,92.5
RbRhN3,perovskite,6,passed,,51,-2819.8224,-55.290635,468.5
RbVF3,perovskite,6,passed,,63,-4649.0019,-73.793681,31.0
RbReN3,perovskite,6,passed,,51,-2708.8501,-53.114708,568.3
RbTiN3,perovskite,6,passed,,51,-2261.0234,-44.333792,70.4
RbVN3,perovskite,5,passed,,45,-2183.5763,-48.523918,79.5
RbTaF3,perovskite,5,passed,,27,-1691.8132,-62.659748,251.0
RbVO3,perovskite,5,passed,,45,-2965.3061,-65.895691,64.4
RbVN3,perovskite,6,passed,,48,-2283.7279,-47.577665,82.5
RbWO3,perovskite,5,passed,,45,-3015.5788,-67.012862,17.2
RbWN3,perovskite,5,passed,,45,-2231.0132,-49.578071,65.1
RbTaO3,perovskite,6,passed,,45,-2615.708,-58.126844,207.7
RbYF3,perovskite,5,passed,,21,-838.0201,-39.905719,6.8
RbYN3,perovskite,5,passed,,27,-909.9158,-33.700585,9.9
RbYF3,perovskite,6,passed,,45,-3757.7096,-83.504658,13.4
RbYCl3,perovskite,5,passed,,21,-1173.4606,-55.879076,31.8
RbYO3,perovskite,5,passed,,21,-663.8197,-31.610462,6.2
RbYS3,perovskite,5,passed,,21,-940.0586,-44.764695,6.0
RbWN3,perovskite,6,passed,,48,-2348.3625,-48.924219,70.6
RbYS3,perovskite,6,passed,,27,-958.2888,-35.492178,14.3
RbRuO3,perovskite,6,passed,,63,-3720.2779,-59.05203,512.2
RbYO3,perovskite,6,passed,,45,-2794.418,-62.098178,39.9
RbRuN3,perovskite,6,passed,,48,-2454.0689,-51.126435,624.0
RbYCl3,perovskite,6,passed,,27,-1192.6946,-44.173874,126.9
RbZnO3,perovskite,6,passed,,57,-4900.7697,-85.978416,57.5
RbZnF3,perovskite,5,passed,,40,-3602.1518,-90.053795,154.7
RbZnO3,perovskite,5,passed,,45,-3505.7502,-77.90556,93.6
RbZrN3,perovskite,5,passed,,27,-976.8915,-36.181167,7.3
RbScN3,perovskite,6,passed,,51,-2452.4896,-48.088031,495.3
RbZrF3,perovskite,6,passed,,51,-4562.967,-89.469941,16.2
RbZrF3,perovskite,5,passed,,27,-1646.128,-60.967704,72.4
RbZrO3,perovskite,5,passed,,45,-2895.4091,-64.342424,75.9
SrCrF3,perovskite,5,passed,,45,-3880.6461,-86.23658,35.6
RbZrO3,perovskite,6,passed,,45,-2895.4091,-64.342424,76.2
RbVO3,perovskite,6,passed,,54,-3285.5518,-60.843552,372.4
SrCrO3,perovskite,5,passed,,45,-2995.6385,-66.569744,44.2
RbZnN3,perovskite,5,passed,,27,-1886.1225,-69.856389,294.1
SrCrF3,perovskite,6,passed,,57,-4144.0221,-72.702142,68.4
RbZnF3,perovskite,6,passed,,50,-4785.1954,-95.703908,327.6
SrCuN3,perovskite,5,passed,,14,-727.0066,-51.929043,51.8
SrCuN3,perovskite,6,passed,,23,-1114.4656,-48.455026,31.2
RbZnN3,perovskite,6,passed,,51,-2861.1089,-56.100175,444.9
SrCuF3,perovskite,5,passed,,45,-4090.7802,-90.906227,180.2
SrFeF3,perovskite,5,passed,,51,-4884.5411,-95.775316,20.7
SrFeF3,perovskite,6,passed,,63,-4969.0174,-78.873292,36.8
RbYN3,perovskite,6,passed,,51,-2448.9074,-48.017792,594.3
RbZrN3,perovskite,6,passed,,51,-2516.025,-49.333824,420.9
SrCrN3,perovskite,5,passed,,42,-2041.896,-48.616571,491.4
SrFeO3,perovskite,5,passed,,48,-3521.581,-73.366271,154.3
SrHfF3,perovskite,5,passed,,27,-1665.1259,-61.67133,61.7
RbWO3,perovskite,6,passed,,57,-3448.3341,-60.497089,914.0
SrHfF3,perovskite,6,passed,,51,-4593.2575,-90.063873,57.4
SrFeN3,perovskite,6,passed,,63,-3593.9154,-57.046276,327.7
SrFeN3,perovskite,5,passed,,45,-2439.9942,-54.222093,360.6
SrCuO3,perovskite,5,passed,,51,-3878.0975,-76.041127,499.5
SrHfO3,perovskite,6,passed,,50,-2893.1574,-57.863148,35.0
SrHfN3,perovskite,5,passed,,45,-2135.2768,-47.450596,105.6
SrCrN3,perovskite,6,passed,,63,-2694.7774,-42.774244,723.7
SrHfN3,perovskite,6,passed,,54,-2341.0406,-43.352604,121.5
SrCuO3,perovskite,6,passed,,63,-3962.1909,-62.891919,545.0
SrFeO3,perovskite,6,passed,,63,-3872.6305,-61.470325,294.7
SrMnF3,perovskite,5,passed,,51,-4789.9326,-93.920247,21.3
SrIrF3,perovskite,5,passed,,27,-2048.5976,-75.873985,149.7
SrIrN3,perovskite,6,passed,,51,-2918.6796,-57.229012,101.8
SrMnF3,perovskite,6,passed,,63,-4874.1163,-77.366925,36.8
SrIrO3,perovskite,5,passed,,45,-3250.7466,-72.238813,126.7
SrIrN3,perovskite,5,passed,,26,-1315.8658,-50.610223,152.6
SrIrF3,perovskite,6,passed,,51,-4927.4841,-96.617335,183.4
SrMoF3,perovskite,5,passed,,45,-3954.7523,-87.883384,12.8
SrHfO3,perovskite,5,passed,,43,-2697.6404,-62.735823,249.2
SrMnN3,perovskite,6,passed,,54,-2824.1759,-52.299554,73.7
SrMoO3,perovskite,5,passed,,45,-3068.4578,-68.187951,15.5
SrMoN3,perovskite,6,passed,,54,-2670.9644,-49.462304,92.3
SrMoN3,perovskite,5,passed,,45,-2289.4025,-50.875611,147.4
SrNbF3,perovskite,6,passed,,51,-4629.919,-90.782725,25.3
SrMoF3,perovskite,6,passed,,54,-4325.7369,-80.106239,179.5
SrMnO3,perovskite,5,passed,,51,-3403.8848,-66.742839,242.8
SrNbN3,perovskite,6,passed,,57,-2577.9541,-45.227265,24.4
SrNbO3,perovskite,6,passed,,50,-2984.7554,-59.695108,28.0
SrNiF3,perovskite,5,passed,,45,-4294.738,-95.438622,10.1
SrMnN3,perovskite,5,passed,,45,-2349.1455,-52.203233,314.2
SrNbF3,perovskite,5,passed,,27,-1736.9568,-64.331733,151.7
SrNiF3,perovskite,6,passed,,57,-5391.201,-94.582474,27.1
SrCrO3,perovskite,6,passed,,75,-5034.9054,-67.132072,1103.3
SrIrO3,perovskite,6,passed,,57,-4199.4978,-73.6754,399.5
SrOsF3,perovskite,5,passed,,27,-1932.745,-71.583148,36.6
SrNbN3,perovskite,5,passed,,45,-2207.9849,-49.066331,155.3
SrMnO3,perovskite,6,passed,,69,-4527.9978,-65.623157,360.0
SrOsF3,perovskite,6,passed,,51,-4819.8913,-94.507673,42.0
SrCuF3,perovskite,6,failed,timeout,54,,,1200.0
SrNbO3,perovskite,5,passed,,44,-2773.3877,-63.031539,223.9
SrOsO3,perovskite,5,passed,,45,-3165.4726,-70.343836,98.6
SrNiO3,perovskite,5,passed,,50,-3576.5782,-71.531564,209.0
SrPdCl3,perovskite,6,passed,,27,-1541.1995,-57.081463,108.0
SrPdF3,perovskite,6,passed,,51,-4770.8833,-93.546731,27.8
SrPdF3,perovskite,5,passed,,27,-1935.9634,-71.702348,151.4
SrOsN3,perovskite,6,passed,,63,-2903.2083,-46.082671,316.4
SrOsN3,perovskite,5,passed,,51,-2816.026,-55.216196,409.1
SrPdCl3,perovskite,5,passed,,21,-1500.2872,-71.442248,321.2
SrNiO3,perovskite,6,passed,,72,-5471.2961,-75.990224,475.8
SrMoO3,perovskite,6,passed,,63,-4150.1045,-65.874675,745.8
SrOsO3,perovskite,6,passed,,68,-4857.7886,-71.438068,435.0
SrPdN3,perovskite,5,passed,,39,-2000.2787,-51.289197,238.1
